Latitude,Longitude,Temperature (°C),Salinity (Unitless),Density (kg/m$^3$),Dissolved Oxygen (ml/l),Percent Oxygen Saturation,Apparent Oxygen Utilization,Silicate,Phosphate,Nitrate
2.5,97.5,28.987,32.847,20.491,4.465,0.047,98.96600000000001,5.769,0.428,0.26899999999999996
2.5,107.5,28.469,33.13,21.057,4.463,0.086,98.111,5.121,0.331,0.177
2.5,112.5,28.623,32.64,20.483,4.422,0.121,97.337,6.587000000000001,0.18,0.267
2.5,122.5,28.924,33.935,21.215,4.525,-0.038,100.854,2.487,0.326,0.121
2.5,127.5,28.706999999999997,34.107,21.328000000000003,4.47,0.042,99.07700000000001,1.68,0.25,0.154
2.5,132.5,29.063000000000002,34.266,21.397,4.5569999999999995,-0.09300000000000001,102.095,2.681,0.188,0.10400000000000001
2.5,137.5,29.301,34.284,21.27,4.522,-0.07200000000000001,101.624,2.391,0.125,0.098
2.5,142.5,29.296999999999997,34.236,21.313000000000002,4.468999999999999,-0.057999999999999996,101.20200000000001,1.238,0.045,0.091
2.5,147.5,29.401,34.357,21.245,4.521,-0.083,101.881,1.492,0.109,0.147
2.5,152.5,29.314,34.472,21.301,4.494,-0.09,102.044,1.033,0.081,0.136
2.5,157.5,29.291999999999998,34.415,21.351,4.486000000000001,-0.059000000000000004,101.338,1.472,0.138,0.138
2.5,162.5,29.288,34.544000000000004,21.642,4.466,-0.045,101.01700000000001,1.442,0.157,0.11599999999999999
2.5,167.5,29.221999999999998,34.562,21.608,4.527,-0.099,102.229,1.431,0.603,0.23
2.5,172.5,28.712,34.801,22.033,4.503,-0.016,100.39299999999999,2.67,0.782,0.348
2.5,177.5,28.601,34.98,22.174,4.55,-0.076,101.699,2.15,0.187,0.198
7.5,-177.5,28.34,34.437,21.741,4.519,-0.091,102.021,1.126,0.068,0.204
7.5,-172.5,28.166,34.515,21.962,4.627,-0.212,104.70100000000001,0.831,,0.322
7.5,-167.5,28.252,34.562,21.934,4.65,-0.23,105.064,1.651,0.0,0.174
7.5,-162.5,27.741,34.544000000000004,22.136999999999997,4.556,-0.193,104.18299999999999,0.7809999999999999,0.051,0.467
7.5,-157.5,27.741999999999997,34.486,22.144000000000002,4.688,-0.096,102.09299999999999,2.109,0.36200000000000004,0.292
7.5,-152.5,27.706,34.507,22.199,4.694,-0.095,102.085,1.5019999999999998,0.142,0.251
7.5,-147.5,27.595,34.45,22.204,4.677,-0.046,100.995,2.5180000000000002,0.9670000000000001,0.33299999999999996
7.5,-142.5,27.511,34.321,22.018,4.688,-0.068,101.454,,,0.385
7.5,-137.5,27.456999999999997,34.431,22.303,4.581,-0.033,100.715,1.232,0.17600000000000002,0.244
7.5,-132.5,27.253,34.394,22.21,4.816,-0.188,104.179,3.403,0.1,0.267
7.5,-127.5,27.453000000000003,34.29,21.871,4.813,-0.16699999999999998,103.60700000000001,1.5,,0.17600000000000002
7.5,-122.5,27.34,34.156,22.084,4.691,,,0.0,,0.35200000000000004
7.5,-117.5,27.385,33.918,21.748,4.724,-0.10099999999999999,102.178,1.775,4.81,0.264
7.5,-112.5,27.468000000000004,33.806999999999995,21.518,4.7,-0.08,101.735,1.7930000000000001,0.1,0.233
7.5,-107.5,27.373,33.7,21.576999999999998,4.666,-0.094,102.044,1.3780000000000001,0.493,0.24600000000000002
7.5,-102.5,27.331999999999997,33.538000000000004,21.424,4.68,-0.136,102.94,1.6,0.0,0.262
7.5,-97.5,27.811,33.496,21.381999999999998,4.585,-0.128,102.789,1.423,2.588,0.311
7.5,-92.5,27.535,33.481,21.353,4.596,-0.032,100.74799999999999,2.345,1.6119999999999999,0.461
7.5,-87.5,27.384,33.04,21.105999999999998,4.579,0.092,98.085,1.395,1.099,0.514
7.5,-82.5,27.678,32.38,20.164,4.783,-0.212,104.71700000000001,3.335,1.705,0.237
7.5,-77.5,26.915,31.361,19.596,4.678,-0.10800000000000001,102.281,3.966,2.525,0.295
7.5,-57.5,27.666999999999998,35.286,22.776,4.532,0.006999999999999999,99.85700000000001,4.556,1.537,0.16
7.5,-52.5,27.622,34.515,22.197,4.6819999999999995,-0.11800000000000001,102.50299999999999,7.497999999999999,0.084,0.078
7.5,-47.5,27.593000000000004,35.568000000000005,23.051,4.766,-0.20199999999999999,104.434,2.318,0.138,0.091
7.5,-42.5,27.291,35.813,23.388,4.784,-0.27399999999999997,105.978,1.8359999999999999,0.114,0.035
7.5,-37.5,27.063000000000002,35.683,22.935,4.762,-0.179,103.958,1.5959999999999999,0.124,0.05
7.5,-32.5,27.156999999999996,35.747,23.179000000000002,4.731,-0.157,103.439,1.528,0.172,0.027000000000000003
7.5,-27.5,27.276,35.449,22.895,4.654,-0.098,102.145,1.344,0.061,0.047
7.5,-22.5,27.178,35.518,23.064,4.718,-0.162,103.573,2.763,0.09699999999999999,0.085
7.5,-17.5,27.309,35.092,22.662,4.74,-0.14400000000000002,103.14299999999999,2.931,0.138,0.136
7.5,-12.5,27.487,32.885,20.938000000000002,4.806,-0.154,103.316,1.3719999999999999,0.075,0.163
7.5,52.5,26.976,35.525,22.962,4.607,0.0,100.03200000000001,3.7960000000000003,2.585,0.33799999999999997
7.5,57.5,27.889,35.681999999999995,22.858,4.5760000000000005,-0.083,101.87299999999999,3.7260000000000004,0.542,0.209
7.5,62.5,28.545,35.713,22.685,4.522,-0.087,101.98299999999999,3.3339999999999996,0.091,0.263
7.5,67.5,28.958000000000002,35.584,22.428,4.455,-0.037000000000000005,100.697,4.75,0.11,0.174
7.5,72.5,28.713,35.323,22.458000000000002,4.467,-0.018000000000000002,100.34200000000001,2.6460000000000004,0.165,0.16699999999999998
7.5,77.5,28.184,34.379,21.896,4.564,-0.048,101.079,2.873,0.18899999999999997,0.21899999999999997
7.5,82.5,28.404,33.859,21.264,4.552,-0.045,101.01299999999999,4.437,0.455,0.315
7.5,87.5,28.534000000000002,33.806,21.166,4.494,-0.032,100.65299999999999,1.6569999999999998,0.047,0.14400000000000002
7.5,92.5,28.552,33.441,21.003,4.53,0.025,99.542,4.454,0.028999999999999998,0.134
7.5,97.5,28.771,32.018,19.947,4.401,0.17300000000000001,96.205,5.624,0.171,0.43
7.5,102.5,28.541,32.010999999999996,19.985,4.521,0.026000000000000002,99.426,12.331,0.23600000000000002,0.214
7.5,107.5,27.88,33.342,21.394000000000002,4.613,-0.011000000000000001,100.214,12.357000000000001,0.355,0.244
7.5,112.5,28.454,33.461999999999996,21.103,4.433,0.034,99.25399999999999,8.235,0.11599999999999999,0.299
7.5,117.5,28.783,33.335,20.85,4.4319999999999995,0.062,98.62700000000001,6.0,0.223,0.059000000000000004
7.5,122.5,28.726999999999997,33.911,21.215999999999998,4.376,0.079,98.271,2.8560000000000003,0.292,0.055
7.5,127.5,28.831999999999997,34.073,21.301,4.543,-0.057,101.27600000000001,1.5190000000000001,0.09300000000000001,0.098
7.5,132.5,28.95,34.115,21.155,4.544,-0.07,101.56700000000001,1.536,0.109,0.062
7.5,137.5,28.969,34.042,21.19,4.541,-0.075,101.68,1.4769999999999999,0.068,0.059000000000000004
7.5,142.5,28.997,34.086,21.276999999999997,4.566,-0.06,101.344,1.19,0.087,0.096
7.5,147.5,28.961,34.209,21.159000000000002,4.493,-0.086,101.917,1.218,0.044000000000000004,0.126
7.5,152.5,28.949,34.260999999999996,21.338,4.485,-0.063,101.302,1.412,0.059000000000000004,0.12
7.5,157.5,28.845,34.26,21.254,4.506,0.021,99.49,1.53,0.111,0.095
7.5,162.5,28.684,34.184,21.474,4.499,-0.034,100.755,1.253,0.02,0.07200000000000001
7.5,167.5,28.635,34.191,21.392,4.569,-0.114,102.523,1.2770000000000001,0.054000000000000006,0.092
7.5,172.5,28.416,34.342,21.729,4.479,-0.009000000000000001,100.20200000000001,1.777,0.0,0.21100000000000002
7.5,177.5,28.392,34.443000000000005,21.851999999999997,4.559,-0.054000000000000006,101.197,2.035,0.042,0.18600000000000003
12.5,-177.5,27.331,34.567,22.236,4.54,-0.25,105.471,0.0,0.0,0.16399999999999998
12.5,-172.5,27.133000000000003,34.541,22.318,4.774,-0.16,103.45100000000001,,0.9,0.22899999999999998
12.5,-167.5,26.926,34.475,22.324,4.669,-0.08800000000000001,101.911,1.3230000000000002,0.0,0.191
12.5,-162.5,26.767,34.532,22.388,4.6610000000000005,-0.004,100.09299999999999,3.0380000000000003,,0.18600000000000003
12.5,-157.5,26.34,34.416,22.489,4.735,-0.054000000000000006,101.15700000000001,1.827,0.017,0.226
12.5,-152.5,26.213,34.365,22.515,4.802,-0.1,102.12,1.4680000000000002,0.018000000000000002,0.245
12.5,-147.5,26.287,34.382,22.491999999999997,4.854,-0.201,104.09299999999999,1.04,0.25,0.23399999999999999
12.5,-142.5,26.151,34.292,22.425,4.638,-0.04,100.87200000000001,0.457,0.368,0.09699999999999999
12.5,-137.5,26.309,34.088,22.337,4.7989999999999995,-0.22699999999999998,104.91799999999999,2.655,0.079,0.195
12.5,-132.5,25.908,34.176,22.476999999999997,4.877,-0.129,102.74600000000001,3.8960000000000004,0.105,0.23800000000000002
12.5,-127.5,26.309,34.056999999999995,22.230999999999998,4.8260000000000005,-0.111,102.335,1.8330000000000002,,0.172
12.5,-122.5,26.855999999999998,33.915,21.862,4.816,-0.08800000000000001,101.86,2.562,0.0,0.26899999999999996
12.5,-117.5,27.156,33.756,21.693,4.724,-0.085,101.836,1.9140000000000001,3.15,0.252
12.5,-112.5,27.576999999999998,33.745,21.541,4.692,-0.08199999999999999,101.796,1.609,0.07,0.21899999999999997
12.5,-107.5,27.98,33.717,21.336,4.673,-0.138,103.045,1.347,0.033,0.257
12.5,-102.5,28.373,33.679,21.142,4.638999999999999,-0.162,103.59700000000001,1.517,0.125,0.233
12.5,-97.5,28.151,33.774,21.425,4.645,-0.157,103.429,1.672,0.7,0.29600000000000004
12.5,-92.5,28.334,33.696,21.340999999999998,4.664,-0.16,103.662,1.237,0.586,0.302
12.5,-87.5,27.375,33.400999999999996,21.531999999999996,4.851,-0.20199999999999999,104.44,2.8,3.71,0.433
12.5,-82.5,27.677,35.835,23.146,4.6160000000000005,-0.03,100.649,,0.033,0.066
12.5,-77.5,27.714000000000002,35.658,22.971999999999998,4.4830000000000005,0.053,98.816,,0.134,0.042
12.5,-72.5,26.883000000000003,35.616,23.346,4.611000000000001,-0.043,100.95200000000001,4.902,2.185,0.295
12.5,-67.5,27.103,35.715,23.189,4.524,0.055,98.848,3.873,1.171,0.22399999999999998
12.5,-62.5,26.925,35.348,23.27,4.393,0.203,95.618,3.7710000000000004,1.4609999999999999,0.207
12.5,-57.5,27.46,34.874,22.371,4.584,-0.032,100.70100000000001,1.9140000000000001,0.386,0.095
12.5,-52.5,27.201999999999998,35.427,23.003,4.757,-0.155,103.35,1.831,0.076,0.07400000000000001
12.5,-47.5,26.68,36.073,23.625999999999998,4.781000000000001,-0.15,103.279,1.395,0.037000000000000005,0.045
12.5,-42.5,26.144000000000002,36.296,24.0,4.806,-0.102,102.075,1.197,0.0,0.042
12.5,-37.5,25.916999999999998,36.172,23.962,4.885,-0.171,103.609,1.598,0.053,0.04
12.5,-32.5,25.996,36.126,23.915,4.815,-0.13,102.854,1.331,0.115,0.037000000000000005
12.5,-27.5,25.997,35.918,23.671,4.766,-0.12300000000000001,102.71799999999999,1.886,0.053,0.1
12.5,-22.5,26.451,35.787,23.31,4.718999999999999,-0.134,102.927,1.5119999999999998,0.21899999999999997,0.13699999999999998
12.5,-17.5,23.741999999999997,35.302,24.041,4.795,0.09300000000000001,98.345,2.03,1.8019999999999998,0.396
12.5,47.5,27.693,36.165,23.375,4.619,-0.11900000000000001,102.507,6.191,0.9740000000000001,0.39799999999999996
12.5,52.5,26.686,35.902,23.495,4.678999999999999,-0.094,101.969,6.6160000000000005,6.08,0.525
12.5,57.5,27.01,35.993,23.36,4.623,-0.085,101.897,5.315,2.05,0.316
12.5,62.5,27.77,36.242,23.391,4.53,-0.054000000000000006,101.206,3.8689999999999998,0.152,0.292
12.5,67.5,28.299,36.223,23.16,4.463,-0.040999999999999995,100.93700000000001,5.349,0.311,0.297
12.5,72.5,28.529,35.173,22.509,4.592,-0.184,104.147,2.963,0.205,0.34
12.5,77.5,29.023000000000003,34.293,21.423000000000002,4.504,-0.045,101.007,3.825,0.3,0.303
12.5,82.5,28.65,33.444,20.930999999999997,4.611000000000001,-0.105,102.355,3.43,0.384,0.38299999999999995
12.5,87.5,28.593000000000004,33.282,20.709,4.456,-0.053,101.258,2.2880000000000003,0.193,0.14300000000000002
12.5,92.5,28.372,32.571,20.289,4.586,-0.023,100.499,6.24,0.264,0.177
12.5,97.5,28.258000000000003,31.648000000000003,19.85,4.52,0.077,98.34700000000001,5.441,0.127,0.067
12.5,102.5,28.764,30.748,19.053,4.4319999999999995,0.147,96.83,12.16,0.018000000000000002,0.193
12.5,112.5,27.899,33.441,21.131,4.552,-0.006,100.133,10.15,0.001,0.33299999999999996
12.5,117.5,28.134,33.407,20.851999999999997,4.341,0.14300000000000002,96.839,,0.149,0.022000000000000002
12.5,122.5,28.105999999999998,33.982,21.761,4.5089999999999995,0.051,98.896,2.0,0.508,0.063
12.5,127.5,28.621,34.245,21.523000000000003,4.533,-0.057,101.289,3.234,0.11699999999999999,0.079
12.5,132.5,28.669,34.263000000000005,21.543000000000003,4.48,-0.01,100.226,1.341,0.3,0.096
12.5,137.5,28.595,34.275999999999996,21.586,4.5489999999999995,-0.062,101.365,1.296,0.077,0.066
12.5,142.5,28.627,34.405,21.67,4.504,-0.013000000000000001,100.316,1.1179999999999999,0.06,0.075
12.5,147.5,28.615,34.422,21.576999999999998,4.494,-0.016,100.37899999999999,1.361,0.1,0.078
12.5,152.5,28.531,34.512,21.686,4.601,-0.098,102.169,1.175,0.078,0.08800000000000001
12.5,157.5,28.372,34.478,21.783,4.586,-0.04,100.881,1.831,0.17800000000000002,0.102
12.5,162.5,27.92,34.496,21.909000000000002,4.558,-0.045,100.99700000000001,1.099,0.024,0.10300000000000001
12.5,167.5,28.002,34.533,22.101,4.574,-0.11,102.435,2.0,0.3,0.19
12.5,172.5,27.625999999999998,34.677,22.186,4.637,-0.066,101.435,2.048,0.15,0.162
12.5,177.5,27.41,34.568000000000005,22.174,4.575,-0.024,100.571,1.506,0.019,0.201
17.5,-177.5,26.891,34.942,22.651,4.6819999999999995,-0.032,100.699,,,
17.5,-172.5,26.601,34.931,22.71,4.73,-0.10800000000000001,102.316,,0.005,0.149
17.5,-167.5,26.336,34.828,22.767,4.758,-0.098,102.10700000000001,1.999,0.0,0.133
17.5,-162.5,25.927,34.818000000000005,22.921,4.727,-0.013000000000000001,100.29299999999999,1.953,0.0,0.213
17.5,-157.5,25.601999999999997,34.78,22.939,4.819,-0.095,102.025,1.589,0.026000000000000002,0.25
17.5,-152.5,25.023000000000003,34.638000000000005,23.051,4.896,-0.128,102.682,0.7879999999999999,0.013999999999999999,0.215
17.5,-147.5,24.793000000000003,34.619,23.118000000000002,4.94,-0.155,103.462,0.665,0.233,0.297
17.5,-142.5,24.669,34.632,23.272,4.86,-0.09300000000000001,101.90299999999999,2.0,0.053,0.205
17.5,-137.5,24.253,34.622,23.359,4.914,-0.10800000000000001,102.226,2.407,0.125,0.213
17.5,-132.5,24.205,34.508,23.261,4.979,-0.096,101.975,3.037,0.077,0.21600000000000003
17.5,-127.5,23.833000000000002,34.505,23.344,5.105,-0.177,103.62899999999999,1.8,,0.191
17.5,-122.5,24.649,34.36,22.835,4.912,0.006,99.925,0.414,0.05,0.253
17.5,-117.5,24.959,34.306999999999995,22.761999999999997,4.828,-0.065,101.396,1.922,0.034,0.267
17.5,-112.5,25.535999999999998,34.269,22.546,4.7780000000000005,-0.069,101.486,2.194,0.091,0.255
17.5,-107.5,26.753,34.236,22.054000000000002,4.743,-0.11,102.40299999999999,1.6880000000000002,0.179,0.253
17.5,-102.5,28.112,34.022,21.541999999999998,4.57,-0.053,101.14299999999999,2.206,0.302,0.253
17.5,-97.5,28.178,34.844,22.570999999999998,4.593,-0.040999999999999995,100.866,1.615,0.1,0.253
17.5,-92.5,26.403000000000002,35.455,23.113000000000003,4.522,0.046,99.016,,0.3,0.16
17.5,-87.5,27.729,35.798,23.195,4.558,-0.054000000000000006,101.196,1.125,0.18100000000000002,0.12
17.5,-82.5,27.611,35.976,23.326,4.611000000000001,-0.063,101.37799999999999,1.6,1.2670000000000001,0.10400000000000001
17.5,-77.5,27.701999999999998,35.851,23.22,4.591,-0.076,101.68700000000001,1.735,1.653,0.064
17.5,-72.5,27.533,35.75,23.145,4.587,-0.043,100.936,2.045,0.409,0.08199999999999999
17.5,-67.5,26.97,35.537,22.997,4.715,-0.171,103.79299999999999,1.7730000000000001,0.151,0.051
17.5,-62.5,27.045,35.431999999999995,23.046,4.666,-0.07,101.53299999999999,2.131,0.02,0.068
17.5,-57.5,26.905,35.194,22.699,4.69,-0.067,101.43,1.73,0.209,0.113
17.5,-52.5,26.587,35.858000000000004,23.269000000000002,4.753,-0.095,102.086,0.993,0.083,0.034
17.5,-47.5,25.901,36.75,24.234,4.789,-0.138,102.744,2.8,0.0,0.048
17.5,-42.5,25.793000000000003,36.779,24.392,4.797,-0.135,102.897,,,0.047
17.5,-37.5,25.308000000000003,36.676,24.419,4.863,-0.11599999999999999,102.443,1.0859999999999999,0.08,0.057999999999999996
17.5,-32.5,24.699,36.554,24.480999999999998,4.77,-0.057,101.242,0.905,0.41700000000000004,0.052000000000000005
17.5,-27.5,24.285999999999998,36.461999999999996,24.701,4.905,-0.11800000000000001,102.42,0.7709999999999999,0.066,0.067
17.5,-22.5,23.32,36.273,24.768,5.011,-0.152,103.15899999999999,1.197,0.19399999999999998,0.156
17.5,-17.5,21.028000000000002,35.802,25.179000000000002,4.77,0.426,92.383,4.618,5.867999999999999,0.7140000000000001
17.5,42.5,29.15,37.93,24.043000000000003,4.269,0.016,99.678,1.733,0.87,0.231
17.5,57.5,26.147,36.073,23.945999999999998,4.711,-0.033,100.93,3.486,4.024,0.614
17.5,62.5,26.896,36.335,23.673000000000002,4.635,-0.062,101.426,2.779,2.282,0.46799999999999997
17.5,67.5,27.634,36.481,23.535999999999998,4.564,-0.036000000000000004,100.71700000000001,2.419,0.429,0.345
17.5,72.5,28.249000000000002,35.763000000000005,22.965999999999998,4.555,-0.127,102.89200000000001,3.77,0.8270000000000001,0.33799999999999997
17.5,87.5,28.342,32.025,20.160999999999998,4.5569999999999995,-0.048,100.37200000000001,5.412000000000001,0.37200000000000005,0.201
17.5,92.5,28.098000000000003,31.635,19.831,4.668,0.006999999999999999,99.848,6.156000000000001,0.321,0.158
17.5,107.5,26.006999999999998,33.14,21.814,4.811,-0.023,100.479,14.494000000000002,0.529,0.278
17.5,112.5,27.249000000000002,33.816,21.709,4.655,-0.062,101.337,5.381,0.419,0.168
17.5,117.5,27.771,33.692,21.337,4.453,0.071,98.40700000000001,5.105,0.387,0.161
17.5,122.5,27.948,34.173,21.45,4.551,-0.075,101.72399999999999,5.542999999999999,0.166,0.08
17.5,127.5,27.956,34.442,21.873,4.583,-0.07200000000000001,101.595,5.361000000000001,0.128,0.054000000000000006
17.5,132.5,28.24,34.506,21.838,4.553,-0.057999999999999996,101.31,1.401,0.191,0.067
17.5,137.5,28.226,34.575,21.901,4.583,-0.068,101.505,1.526,0.085,0.037000000000000005
17.5,142.5,28.375,34.664,21.930999999999997,4.564,-0.034,100.65,0.9890000000000001,0.028999999999999998,0.05
17.5,147.5,28.406999999999996,34.756,21.95,4.595,-0.064,101.40899999999999,1.571,,0.085
17.5,152.5,28.070999999999998,34.883,22.134,4.599,-0.086,101.833,1.65,0.055,0.06
17.5,157.5,27.936,34.865,22.221999999999998,4.63,-0.065,101.255,1.709,0.10300000000000001,0.085
17.5,162.5,27.768,34.864000000000004,22.315,4.603,-0.069,101.538,1.117,0.054000000000000006,0.040999999999999995
17.5,167.5,27.409000000000002,34.961,22.445999999999998,4.563,-0.038,100.834,1.8769999999999998,0.05,0.107
17.5,172.5,27.159000000000002,34.952,22.511,4.626,0.001,99.975,1.659,0.2,0.151
17.5,177.5,27.016,35.001,22.578000000000003,4.71,-0.09300000000000001,102.029,1.435,0.023,0.135
22.5,-177.5,25.967,35.305,23.235,4.827,-0.08199999999999999,101.71,1.403,0.053,0.096
22.5,-172.5,25.699,35.309,23.31,4.787,-0.09300000000000001,101.948,1.002,0.052000000000000005,0.114
22.5,-167.5,25.511999999999997,35.26,23.299,4.902,-0.139,102.866,0.799,0.046,0.105
22.5,-162.5,25.35,35.164,23.293000000000003,4.808,-0.054000000000000006,101.102,0.6459999999999999,0.035,0.226
22.5,-157.5,25.089000000000002,35.045,23.373,4.794,-0.052000000000000005,101.098,1.3880000000000001,0.021,0.098
22.5,-152.5,24.084,35.086,23.576,4.99,-0.136,102.69200000000001,0.8540000000000001,0.036000000000000004,0.15
22.5,-147.5,23.631999999999998,35.039,23.734,5.039,-0.17800000000000002,103.65799999999999,0.9470000000000001,0.07400000000000001,0.166
22.5,-142.5,23.124000000000002,34.964,23.877,5.14,-0.09,101.788,1.128,0.07400000000000001,0.14800000000000002
22.5,-137.5,22.554000000000002,34.958,24.021,5.112,-0.087,101.721,1.775,0.075,0.146
22.5,-132.5,21.965,34.921,24.129,5.245,-0.166,103.209,2.7030000000000003,0.066,0.19
22.5,-127.5,21.316,34.633,24.114,5.32,-0.135,102.60700000000001,4.859,0.054000000000000006,0.222
22.5,-122.5,20.578000000000003,34.217,23.921,5.245,-0.102,101.994,2.354,0.013000000000000001,0.306
22.5,-117.5,20.86,34.135,23.808000000000003,5.193,-0.047,100.846,1.7069999999999999,0.035,0.327
22.5,-112.5,21.517,34.343,23.758000000000003,5.007,0.018000000000000002,99.568,2.5580000000000003,0.094,0.401
22.5,-107.5,23.823,34.757,23.351,4.853,-0.047,100.988,4.423,0.33299999999999996,0.49700000000000005
22.5,-92.5,25.769000000000002,36.39,23.944000000000003,4.535,0.059000000000000004,98.65899999999999,1.28,0.039,0.091
22.5,-87.5,27.113000000000003,36.085,23.425,4.6,-0.048,101.08,1.222,0.174,0.102
22.5,-82.5,26.775,36.16,23.363000000000003,4.53,-0.008,100.148,2.31,0.20800000000000002,0.10300000000000001
22.5,-77.5,26.404,36.559,24.045,4.518,0.032,99.259,6.129,0.625,0.07200000000000001
22.5,-72.5,26.576999999999998,36.384,23.906,4.725,-0.136,102.92399999999999,1.581,0.10300000000000001,0.047
22.5,-67.5,26.54,36.454,23.805,4.641,-0.07,101.64,0.995,0.14300000000000002,0.040999999999999995
22.5,-62.5,26.365,36.445,23.706999999999997,4.6339999999999995,-0.12,102.611,1.087,0.038,0.027000000000000003
22.5,-57.5,25.883000000000003,36.455,23.964000000000002,4.668,-0.098,102.126,0.778,0.083,0.019
22.5,-52.5,25.680999999999997,36.93,24.386999999999997,4.781000000000001,-0.12300000000000001,102.64,0.659,0.047,0.018000000000000002
22.5,-47.5,25.381999999999998,37.231,24.723000000000003,4.771,-0.095,102.027,0.6709999999999999,0.009000000000000001,0.019
22.5,-42.5,24.904,37.318000000000005,24.983,4.856,-0.12,102.566,0.337,0.0,0.027000000000000003
22.5,-37.5,24.549,37.344,24.815,4.893,-0.126,102.67200000000001,0.6940000000000001,0.001,0.037000000000000005
22.5,-32.5,23.945,37.31,25.298000000000002,4.97,-0.147,103.15299999999999,0.6559999999999999,0.006999999999999999,0.011000000000000001
22.5,-27.5,23.092,37.047,25.393,5.02,-0.162,103.257,0.555,0.059000000000000004,0.067
22.5,-22.5,22.566,36.742,25.043000000000003,5.115,-0.149,102.97200000000001,0.857,0.37200000000000005,0.105
22.5,-17.5,18.954,36.279,26.070999999999998,5.244,0.083,98.587,2.483,4.67,0.499
22.5,37.5,27.489,39.505,26.315,4.301,0.086,97.984,1.167,0.141,0.126
22.5,62.5,26.563000000000002,36.536,23.861,4.792,-0.18100000000000002,103.87100000000001,2.793,2.094,0.527
22.5,67.5,26.379,36.44,23.835,4.649,-0.013000000000000001,100.316,5.115,1.046,0.5770000000000001
22.5,112.5,25.546999999999997,33.618,22.069000000000003,4.901,-0.146,103.075,6.66,0.629,0.261
22.5,117.5,26.046,33.851,21.944000000000003,4.728,-0.066,101.399,5.073,0.6409999999999999,0.213
22.5,122.5,26.766,34.133,22.169,4.604,-0.021,100.419,4.777,0.32799999999999996,0.098
22.5,127.5,26.377,34.591,22.249000000000002,4.696000000000001,-0.085,101.902,4.779,0.14400000000000002,0.05
22.5,132.5,26.543000000000003,34.672,22.59,4.678,-0.063,101.391,1.913,0.099,0.034
22.5,137.5,26.688000000000002,34.751999999999995,22.578000000000003,4.68,-0.061,101.32,1.555,0.092,0.037000000000000005
22.5,142.5,26.639,34.825,22.563000000000002,4.659,-0.073,101.589,1.555,0.139,0.045
22.5,147.5,27.031999999999996,34.946,22.576,4.641,-0.04,100.87100000000001,1.8119999999999998,0.065,0.099
22.5,152.5,26.074,35.059,23.27,4.609,-0.077,101.696,1.25,0.07,0.038
22.5,157.5,26.67,35.019,22.87,4.724,-0.085,101.837,1.5590000000000002,0.10300000000000001,0.059000000000000004
22.5,162.5,26.388,35.133,22.921,4.7219999999999995,-0.08199999999999999,101.789,1.194,0.071,0.025
22.5,167.5,26.267,35.222,23.02,4.749,-0.062,101.315,1.249,0.028999999999999998,0.027999999999999997
22.5,172.5,26.05,35.248000000000005,23.034000000000002,4.821000000000001,-0.106,102.275,0.857,0.059000000000000004,0.087
22.5,177.5,26.058000000000003,35.33,23.423000000000002,4.784,-0.115,102.37100000000001,2.021,0.05,0.063
27.5,-177.5,23.794,35.167,23.892,4.925,0.057999999999999996,98.90799999999999,2.472,0.067,0.11199999999999999
27.5,-172.5,24.121,35.236999999999995,23.930999999999997,4.995,-0.10800000000000001,102.228,1.0,0.15,0.141
27.5,-167.5,23.956999999999997,35.246,23.88,4.987,-0.146,102.992,1.4069999999999998,0.005,0.1
27.5,-162.5,23.386,35.306,24.013,5.059,-0.145,102.76899999999999,1.242,0.057,0.06
27.5,-157.5,23.625999999999998,35.323,23.941,4.98,-0.098,102.025,1.17,0.11800000000000001,0.086
27.5,-152.5,23.033,35.352,24.149,5.072,-0.098,101.962,1.324,0.057,0.083
27.5,-147.5,22.741,35.358000000000004,24.26,5.109,-0.10300000000000001,102.09200000000001,2.263,0.059000000000000004,0.094
27.5,-142.5,20.788,35.125,24.546999999999997,5.102,0.006999999999999999,99.881,2.0,0.05,0.10800000000000001
27.5,-137.5,20.575,35.056,24.592,5.1160000000000005,0.001,99.954,2.628,0.095,0.185
27.5,-132.5,19.737000000000002,34.691,24.381,5.35,-0.11800000000000001,102.212,3.905,0.106,0.264
27.5,-127.5,19.198,34.225,24.215999999999998,5.455,-0.077,101.47200000000001,2.206,0.07200000000000001,0.31
27.5,-122.5,17.869,33.626999999999995,24.168000000000003,5.4910000000000005,-0.07,101.29299999999999,2.279,0.07200000000000001,0.34299999999999997
27.5,-117.5,17.557000000000002,33.654,24.259,5.479,-0.062,101.12200000000001,2.1719999999999997,0.08900000000000001,0.377
27.5,-112.5,18.562,34.248000000000005,24.354,5.346,-0.09699999999999999,101.867,6.332999999999999,2.256,0.5760000000000001
27.5,-92.5,25.496,30.539,19.509,4.84,0.044000000000000004,99.04,8.245,2.256,0.447
27.5,-87.5,25.96,32.882,21.6,4.86,-0.083,101.721,12.011,6.027,0.397
27.5,-82.5,25.471,35.641999999999996,22.436,4.862,-0.086,101.884,1.161,0.35200000000000004,0.10099999999999999
27.5,-77.5,25.92,36.263000000000005,23.953000000000003,4.7010000000000005,-0.11,102.411,0.99,0.11199999999999999,0.051
27.5,-72.5,24.959,36.553000000000004,24.465999999999998,4.789,-0.10400000000000001,102.242,0.721,0.341,0.018000000000000002
